Name	Assembly	Level	G.Size.Mb	GC	Scaffolds	CDS	day	month	year	group1	group2
Plasmodium_falciparum_RAJ116	GCA_000186025.2	Scaffold	14.1493	26	1203	3210	3	4	2009	Protists	Apicomplexans
Cryptococcus_neoformans_var._grubii	GCA_002222135.1	Scaffold	18.5603	48.2	511	6942	20	7	2017	Fungi	Basidiomycetes
Homo_sapiens	GCA_001297185.2	Contig	2995.74	40.9	3709	0	22	9	2015	Animals	Mammals
Pyricularia_oryzae	GCA_000734425.1	Contig	36.3159	51.3	8649	0	28	7	2014	Fungi	Ascomycetes
Komagataella_pastoris	GCA_900016555.1	Contig	9.35171	41.1	142	0	6	2	2016	Fungi	Ascomycetes
Aspergillus_flavus	GCA_003953495.1	Scaffold	36.6672	48.2	210	0	18	12	2018	Fungi	Ascomycetes
Oryza_rufipogon	GCA_900609325.1	Contig	0.456272	43.4	231	0	10	1	2019	Plants	Land_Plants
Fusarium_oxysporum	GCA_003709395.1	Contig	46.2527	48.4	1950	0	1	11	2018	Fungi	Ascomycetes
Heliconius_melpomene_ecuadorensis	GCA_900068555.1	Scaffold	218.066	34.1	352140	0	29	11	2015	Animals	Insects
Aureobasidium_pullulans	GCA_004917525.1	Contig	28.7447	50.6	1387	10735	26	4	2019	Fungi	Ascomycetes
Corynespora_cassiicola	GCA_002975975.1	Contig	43.6422	51	7908	0	7	3	2018	Fungi	Ascomycetes
Cyclospora_cayetanensis	GCA_003944975.1	Scaffold	44.2315	51.9	2774	0	13	12	2018	Protists	Apicomplexans
Venturia_inaequalis	GCA_003690605.1	Scaffold	36.9105	48.9	3276	0	26	10	2018	Fungi	Ascomycetes
Venturia_inaequalis	GCA_003690685.1	Scaffold	60.8229	0	5838	0	26	10	2018	Fungi	Ascomycetes
Cyclospora_cayetanensis	GCA_003944985.1	Scaffold	44.3182	51.9	1789	0	13	12	2018	Protists	Apicomplexans
Corynespora_cassiicola	GCA_002975995.1	Contig	41.6388	51.8	5105	0	7	3	2018	Fungi	Ascomycetes
Aureobasidium_pullulans	GCA_004917555.1	Contig	28.6803	50.5	356	10664	26	4	2019	Fungi	Ascomycetes
Heliconius_melpomene_ecuadorensis	GCA_900068565.1	Scaffold	147.116	34.2	272793	0	29	11	2015	Animals	Insects
Fusarium_oxysporum_f._sp._conglutinans	GCA_001519035.1	Scaffold	52.5428	48.1	13202	0	20	1	2016	Fungi	Ascomycetes
Oryza_rufipogon	GCA_900609335.1	Contig	0.426264	43.4	80	0	10	1	2019	Plants	Land_Plants
Aspergillus_flavus	GCA_003953505.1	Scaffold	37.0742	48.2	163	0	18	12	2018	Fungi	Ascomycetes
Komagataella_pastoris	GCA_900016565.1	Contig	9.35264	41.1	142	0	6	2	2016	Fungi	Ascomycetes
Pyricularia_oryzae	GCA_000734455.1	Contig	36.3912	51.5	8119	0	28	7	2014	Fungi	Ascomycetes
Cryptococcus_neoformans_var._grubii	GCA_002222145.1	Scaffold	18.557	48.2	511	6942	20	7	2017	Fungi	Basidiomycetes
Plasmodium_falciparum_IGH-CR14	GCA_000186055.2	Scaffold	21.7788	21.3	853	5073	3	4	2009	Protists	Apicomplexans
Homo_sapiens	GCA_001307015.1	Contig	3006.46	44.4	5307	0	6	10	2015	Animals	Mammals
Candida_albicans_P57055	GCA_000775505.1	Scaffold	14.5943	33.7	56	6287	10	11	2014	Fungi	Ascomycetes
Trypanosoma_cruzi	GCA_003719455.1	Scaffold	25.1748	47.4	1450	12708	8	11	2018	Protists	Kinetoplasts
Saccharomyces_cerevisiae_YJM627	GCA_000976215.2	Chromosome	12.5811	38.5126	18	5398	23	2	2015	Fungi	Ascomycetes
Oryza_sativa	GCA_001648735.1	Scaffold	307.225	41.4	55637	0	19	5	2016	Plants	Land_Plants
Oryza_sativa	GCA_001648745.1	Scaffold	295.39	41	64800	0	19	5	2016	Plants	Land_Plants
Saccharomyces_cerevisiae_YJM681	GCA_000976245.2	Chromosome	12.3431	38.4025	18	5397	23	2	2015	Fungi	Ascomycetes
Candida_albicans_P75063	GCA_000775525.1	Scaffold	14.4537	33.6	51	6260	10	11	2014	Fungi	Ascomycetes
Homo_sapiens	GCA_001307025.1	Contig	2939.63	40.9	4850	0	6	10	2015	Animals	Mammals
Plasmodium_falciparum_NF54	GCA_000401695.2	Scaffold	25.8002	28.4	371	5936	16	5	2013	Protists	Apicomplexans
Cryptococcus_neoformans_var._grubii	GCA_002222155.1	Scaffold	18.5056	48.2	587	6943	20	7	2017	Fungi	Basidiomycetes
Pyricularia_oryzae	GCA_000734495.1	Contig	36.2884	51.6	7725	0	28	7	2014	Fungi	Ascomycetes
Komagataella_pastoris	GCA_900016575.1	Contig	9.3553	41.1	165	0	6	2	2016	Fungi	Ascomycetes
Aspergillus_flavus	GCA_003953515.1	Scaffold	38.7565	48.1	932	0	18	12	2018	Fungi	Ascomycetes
Oryza_rufipogon	GCA_900609345.1	Contig	0.430311	43.4	112	0	10	1	2019	Plants	Land_Plants
Fusarium_oxysporum_f._sp._cucumerinum	GCA_001702495.1	Scaffold	48.8929	47.6	1129	0	10	8	2016	Fungi	Ascomycetes
Heliconius_melpomene_malleti_x_Heliconius_melpomene_plesseni	GCA_900068575.1	Scaffold	235.62	33.2	337126	0	29	11	2015	Animals	Insects
Aureobasidium_pullulans	GCA_004917595.1	Contig	27.8015	50.8	3718	10585	26	4	2019	Fungi	Ascomycetes
Corynespora_cassiicola	GCA_002976015.1	Contig	41.3512	52.1	3635	0	7	3	2018	Fungi	Ascomycetes
Cyclospora_cayetanensis	GCA_003945045.1	Scaffold	44.2948	51.9	1645	0	13	12	2018	Protists	Apicomplexans
Venturia_inaequalis	GCA_003690705.1	Scaffold	43.7823	0	5900	0	26	10	2018	Fungi	Ascomycetes
Venturia_inaequalis	GCA_003690725.1	Scaffold	48.5705	0	31300	0	26	10	2018	Fungi	Ascomycetes
Cyclospora_cayetanensis	GCA_003945055.1	Scaffold	44.3425	51.9	1420	0	13	12	2018	Protists	Apicomplexans
Corynespora_cassiicola	GCA_002976025.1	Contig	42.07	51.9	5367	0	7	3	2018	Fungi	Ascomycetes
Aureobasidium_pullulans	GCA_004917605.1	Contig	27.7123	50.7	2051	10644	26	4	2019	Fungi	Ascomycetes
Heliconius_melpomene_malleti	GCA_900068585.1	Scaffold	182.841	36.7	332934	0	29	11	2015	Animals	Insects
Fusarium_oxysporum_f._sp._niveum	GCA_001702505.1	Scaffold	54.7182	47.4	3511	0	10	8	2016	Fungi	Ascomycetes
Oryza_rufipogon	GCA_900609355.1	Contig	0.427134	43.3	114	0	10	1	2019	Plants	Land_Plants
Aspergillus_flavus	GCA_003953525.1	Scaffold	36.6161	48.2	260	0	18	12	2018	Fungi	Ascomycetes
Komagataella_pastoris	GCA_900016585.1	Contig	9.35534	41.1	196	0	6	2	2016	Fungi	Ascomycetes
Pyricularia_oryzae	GCA_000734515.1	Contig	36.4469	51.6	7603	0	28	7	2014	Fungi	Ascomycetes
Cryptococcus_neoformans_var._grubii	GCA_002222165.1	Scaffold	18.5212	48.2	497	6947	20	7	2017	Fungi	Basidiomycetes
Plasmodium_falciparum_UGT5.1	GCA_000401715.2	Scaffold	25.5834	27	545	5922	16	5	2013	Protists	Apicomplexans
Homo_sapiens	GCA_001307125.1	Contig	3053.65	44.4	7250	0	6	10	2015	Animals	Mammals
Candida_albicans_P76067	GCA_000784495.1	Scaffold	14.6223	33.8	45	6250	17	11	2014	Fungi	Ascomycetes
Saccharomyces_cerevisiae_YJM682	GCA_000976275.4	Chromosome	12.2746	38.3901	18	5440	23	2	2015	Fungi	Ascomycetes
Oryza_sativa_Japonica_Group	GCA_004295705.1	Chromosome	43.3424	43.8	1	7192	27	11	2003	Plants	Land_Plants
Oryza_sativa	GCA_900609655.1	Contig	0.4229	43.4	95	0	10	1	2019	Plants	Land_Plants
Saccharomyces_cerevisiae_YJM683	GCA_000976305.2	Chromosome	12.4278	38.4379	17	5461	23	2	2015	Fungi	Ascomycetes
Candida_albicans_P76055	GCA_000784505.1	Scaffold	14.4534	33.7	38	6228	17	11	2014	Fungi	Ascomycetes
Homo_sapiens	GCA_001420745.1	Contig	3106.56	44.4	7485	0	30	10	2015	Animals	Mammals
Plasmodium_falciparum_Vietnam_Oak-Knoll_(FVO)	GCA_000521015.1	Scaffold	25.8857	25	447	6234	16	1	2014	Protists	Apicomplexans
Cryptococcus_neoformans_var._grubii_A5-35-17	GCA_002222215.1	Scaffold	18.8117	48.2	592	7144	20	7	2017	Fungi	Basidiomycetes
Pyricularia_oryzae	GCA_000734525.1	Contig	35.6693	51.2	9213	0	28	7	2014	Fungi	Ascomycetes
Komagataella_pastoris	GCA_900016595.1	Contig	9.35815	41.1	207	0	6	2	2016	Fungi	Ascomycetes
Aspergillus_flavus	GCA_003953585.1	Scaffold	36.9486	48.2	188	0	18	12	2018	Fungi	Ascomycetes
Oryza_rufipogon	GCA_900609365.1	Contig	0.435203	43.5	67	0	10	1	2019	Plants	Land_Plants
Fusarium_oxysporum_f._sp._cucumerinum	GCA_001702515.1	Scaffold	51.3943	47.3	1325	0	10	8	2016	Fungi	Ascomycetes
Heliconius_melpomene_melpomene	GCA_900068595.1	Scaffold	305.561	32.1	321152	0	29	11	2015	Animals	Insects
Aureobasidium_pullulans	GCA_004917615.1	Contig	27.8108	50.6	620	10333	26	4	2019	Fungi	Ascomycetes
Corynespora_cassiicola	GCA_002976045.1	Contig	43.9108	50.7	8280	0	7	3	2018	Fungi	Ascomycetes
Cyclospora_cayetanensis	GCA_003945065.1	Scaffold	44.3949	51.9	812	0	13	12	2018	Protists	Apicomplexans
Venturia_inaequalis	GCA_003690745.1	Scaffold	61.8437	0	5260	0	26	10	2018	Fungi	Ascomycetes
Venturia_inaequalis	GCA_003690765.1	Scaffold	43.6566	0	6106	0	26	10	2018	Fungi	Ascomycetes
Cyclospora_cayetanensis	GCA_003945075.1	Scaffold	44.4438	51.9	1288	0	13	12	2018	Protists	Apicomplexans
Corynespora_cassiicola	GCA_002976075.1	Contig	41.036	52.6	3886	0	7	3	2018	Fungi	Ascomycetes
Aureobasidium_pullulans	GCA_004917625.1	Contig	27.9188	50.7	869	10518	26	4	2019	Fungi	Ascomycetes
Heliconius_melpomene_melpomene	GCA_900068605.1	Scaffold	322.26	31.9	308661	0	29	11	2015	Animals	Insects
Fusarium_oxysporum_f._sp._cucumerinum	GCA_001702545.1	Scaffold	57.4359	47.2	3866	0	10	8	2016	Fungi	Ascomycetes
Oryza_rufipogon	GCA_900609375.1	Contig	0.418576	43.4	72	0	10	1	2019	Plants	Land_Plants
Aspergillus_flavus	GCA_003953595.1	Scaffold	36.8132	48.1	254	0	18	12	2018	Fungi	Ascomycetes
Komagataella_pastoris	GCA_900016605.1	Contig	9.35931	41.1	180	0	6	2	2016	Fungi	Ascomycetes
Pyricularia_oryzae	GCA_000734555.1	Contig	35.6138	51.1	9452	0	28	7	2014	Fungi	Ascomycetes
Cryptococcus_neoformans_var._grubii	GCA_002222245.1	Scaffold	18.6103	48.2	465	6927	20	7	2017	Fungi	Basidiomycetes
Plasmodium_falciparum_MaliPS096_E11	GCA_000521035.1	Scaffold	26.6052	26.2	547	6317	16	1	2014	Protists	Apicomplexans
Homo_sapiens	GCA_001420755.1	Contig	2949.29	40.9	2416	0	30	10	2015	Animals	Mammals
Candida_albicans_P37039	GCA_000784515.1	Scaffold	14.5236	33.7	50	6257	17	11	2014	Fungi	Ascomycetes
Saccharomyces_cerevisiae_YJM689	GCA_000976335.2	Chromosome	12.19	38.3968	17	5391	23	2	2015	Fungi	Ascomycetes
Oryza_sativa	GCA_900609675.1	Contig	0.413512	43.5	83	0	10	1	2019	Plants	Land_Plants
Oryza_sativa	GCA_900609685.1	Contig	0.415611	43.6	101	0	10	1	2019	Plants	Land_Plants
Saccharomyces_cerevisiae_YJM693	GCA_000976365.2	Chromosome	13.1201	38.7386	17	5372	23	2	2015	Fungi	Ascomycetes
Candida_albicans_P60002	GCA_000784525.1	Scaffold	14.7914	34	47	6234	17	11	2014	Fungi	Ascomycetes
Homo_sapiens	GCA_001420765.1	Contig	2989.43	40.9	3188	0	30	10	2015	Animals	Mammals
Plasmodium_falciparum_Tanzania_(2000708)	GCA_000521055.1	Scaffold	27.0235	25.8	988	6719	16	1	2014	Protists	Apicomplexans
Cryptococcus_neoformans_var._grubii_D17-1	GCA_002222255.1	Scaffold	18.6391	48.3	537	6895	20	7	2017	Fungi	Basidiomycetes
Pyricularia_oryzae	GCA_000734575.1	Contig	35.5714	51.7	7624	0	28	7	2014	Fungi	Ascomycetes
Komagataella_pastoris	GCA_900016615.1	Contig	9.35593	41.1	170	0	6	2	2016	Fungi	Ascomycetes
Aspergillus_flavus	GCA_003953605.1	Scaffold	36.5675	48.2	317	0	18	12	2018	Fungi	Ascomycetes
Oryza_rufipogon	GCA_900609385.1	Contig	0.522775	42.6	399	0	10	1	2019	Plants	Land_Plants
Fusarium_oxysporum_f._sp._cucumerinum	GCA_001702555.1	Scaffold	56.8574	47.1	3634	0	10	8	2016	Fungi	Ascomycetes
Heliconius_melpomene_melpomene	GCA_900068615.1	Scaffold	322.277	32.9	272963	0	29	11	2015	Animals	Insects
Aureobasidium_pullulans	GCA_004917665.1	Contig	27.9409	50.6	1054	10474	26	4	2019	Fungi	Ascomycetes
Corynespora_cassiicola	GCA_002976085.1	Contig	41.9972	51.6	5390	0	7	3	2018	Fungi	Ascomycetes
Cyclospora_cayetanensis	GCA_003945085.1	Scaffold	44.3215	51.9	2795	0	13	12	2018	Protists	Apicomplexans
Venturia_inaequalis	GCA_003690815.1	Scaffold	61.2225	0	9996	0	26	10	2018	Fungi	Ascomycetes
Venturia_inaequalis	GCA_003690845.1	Scaffold	35.0781	48.3	4184	0	26	10	2018	Fungi	Ascomycetes
Cyclospora_cayetanensis	GCA_003945135.1	Scaffold	44.5466	51.9	1072	0	13	12	2018	Protists	Apicomplexans
Corynespora_cassiicola	GCA_002976105.1	Contig	41.6407	51.8	4744	0	7	3	2018	Fungi	Ascomycetes
Aureobasidium_pullulans	GCA_004917685.1	Contig	26.6074	50.9	3567	10421	26	4	2019	Fungi	Ascomycetes
Heliconius_melpomene_meriana	GCA_900068625.1	Scaffold	144.64	34.7	268339	0	29	11	2015	Animals	Insects
Fusarium_oxysporum_f._sp._cucumerinum	GCA_001702575.1	Scaffold	51.983	47.2	1743	0	10	8	2016	Fungi	Ascomycetes
Oryza_rufipogon	GCA_900609395.1	Contig	0.399871	43.5	66	0	10	1	2019	Plants	Land_Plants
Aspergillus_flavus	GCA_003953615.1	Scaffold	36.848	48.3	188	0	18	12	2018	Fungi	Ascomycetes
Pyricularia_oryzae	GCA_000734595.1	Contig	36.3842	51.5	7786	0	28	7	2014	Fungi	Ascomycetes
Cryptococcus_neoformans_var._grubii_Th84	GCA_002222315.1	Scaffold	18.5985	47.6	118	6941	20	7	2017	Fungi	Basidiomycetes
Plasmodium_falciparum_NF135/5.C10	GCA_000521075.1	Scaffold	24.499	22.8	234	6349	16	1	2014	Protists	Apicomplexans
Homo_sapiens	GCA_001421375.1	Contig	3085.19	44.4	7253	0	30	10	2015	Animals	Mammals
Candida_albicans_P75010	GCA_000784575.1	Scaffold	14.8628	34.1	56	6245	17	11	2014	Fungi	Ascomycetes
Saccharomyces_cerevisiae_YJM969	GCA_000976395.2	Chromosome	12.359	38.439	18	5451	23	2	2015	Fungi	Ascomycetes
Oryza_sativa	GCA_900609695.1	Contig	0.414261	43.5	76	0	10	1	2019	Plants	Land_Plants
Oryza_sativa	GCA_900609705.1	Contig	0.413182	43.5	83	0	10	1	2019	Plants	Land_Plants
Saccharomyces_cerevisiae_YJM972	GCA_000976425.2	Chromosome	12.9616	38.7006	18	5438	23	2	2015	Fungi	Ascomycetes
Candida_albicans_P75016	GCA_000784595.1	Scaffold	14.6803	34	50	6235	17	11	2014	Fungi	Ascomycetes
Homo_sapiens	GCA_001542345.1	Contig	2987.97	40.9	12302	0	28	1	2016	Animals	Mammals
Plasmodium_falciparum_Palo_Alto/Uganda	GCA_000521095.1	Scaffold	24.5624	25.8	218	6048	16	1	2014	Protists	Apicomplexans
Cryptococcus_neoformans_var._grubii_Tu259-1	GCA_002222325.1	Scaffold	18.5732	47.7	120	6942	20	7	2017	Fungi	Basidiomycetes
Pyricularia_oryzae	GCA_000734605.1	Contig	35.9671	51.2	8881	0	28	7	2014	Fungi	Ascomycetes
Aspergillus_flavus	GCA_003953625.1	Scaffold	36.7836	48.1	287	0	18	12	2018	Fungi	Ascomycetes
Oryza_rufipogon	GCA_900609405.1	Contig	0.466007	43.2	262	0	10	1	2019	Plants	Land_Plants
Fusarium_oxysporum_f._sp._cucumerinum	GCA_001702615.1	Scaffold	56.8031	47.3	3557	0	10	8	2016	Fungi	Ascomycetes
Heliconius_melpomene_meriana	GCA_900068635.1	Scaffold	233.711	36	327508	0	29	11	2015	Animals	Insects
Aureobasidium_pullulans	GCA_004917705.1	Contig	27.161	50.8	2664	10428	26	4	2019	Fungi	Ascomycetes
Corynespora_cassiicola	GCA_002976125.1	Contig	42.9595	51.6	6618	0	7	3	2018	Fungi	Ascomycetes
Cyclospora_cayetanensis	GCA_003945145.1	Scaffold	44.7505	51.9	2657	0	13	12	2018	Protists	Apicomplexans
Venturia_inaequalis	GCA_003690855.1	Scaffold	37.4856	48.2	2597	0	26	10	2018	Fungi	Ascomycetes
Venturia_inaequalis	GCA_003690865.1	Scaffold	39.6289	0	6554	0	26	10	2018	Fungi	Ascomycetes
Cyclospora_cayetanensis	GCA_003945155.1	Scaffold	44.2483	51.9	2826	0	13	12	2018	Protists	Apicomplexans
Corynespora_cassiicola	GCA_002976145.1	Contig	40.981	52.6	2805	0	7	3	2018	Fungi	Ascomycetes
Aureobasidium_pullulans	GCA_004917725.1	Contig	27.8576	50.7	1406	10409	26	4	2019	Fungi	Ascomycetes
Heliconius_melpomene_plesseni	GCA_900068645.1	Scaffold	240.751	34.5	363450	0	29	11	2015	Animals	Insects
Fusarium_oxysporum_f._sp._cucumerinum	GCA_001702635.1	Scaffold	48.3963	47.3	1314	0	10	8	2016	Fungi	Ascomycetes
Oryza_rufipogon	GCA_900609415.1	Contig	0.439065	43.5	125	0	10	1	2019	Plants	Land_Plants
Aspergillus_flavus	GCA_003953685.1	Scaffold	36.8754	48.2	202	0	18	12	2018	Fungi	Ascomycetes
Pyricularia_oryzae	GCA_000734635.1	Contig	35.7743	51.2	9202	0	28	7	2014	Fungi	Ascomycetes
Cryptococcus_neoformans_var._grubii_Bt15	GCA_002222335.1	Scaffold	18.7261	47.4	33	6917	20	7	2017	Fungi	Basidiomycetes
Plasmodium_falciparum_CAMP/Malaysia	GCA_000521115.1	Scaffold	23.5691	22.9	331	6118	16	1	2014	Protists	Apicomplexans
Homo_sapiens	GCA_001549595.1	Contig	2944.69	44.4	15777	0	5	2	2016	Animals	Mammals
Candida_albicans_P78042	GCA_000784615.1	Scaffold	14.6768	33.7	70	6299	17	11	2014	Fungi	Ascomycetes
Saccharomyces_cerevisiae_YJM975	GCA_000976455.3	Chromosome	12.2218	38.3826	18	5433	23	2	2015	Fungi	Ascomycetes
Oryza_sativa	GCA_900609715.1	Contig	0.421534	43.5	109	0	10	1	2019	Plants	Land_Plants
Oryza_sativa	GCA_900609725.1	Contig	0.413692	43.5	95	0	10	1	2019	Plants	Land_Plants
Saccharomyces_cerevisiae_YJM978	GCA_000976485.2	Chromosome	12.4892	38.529	18	5446	23	2	2015	Fungi	Ascomycetes
Candida_albicans_SC5314	GCA_000784635.1	Scaffold	15.2131	34	38	6392	17	11	2014	Fungi	Ascomycetes
Homo_sapiens	GCA_001549605.1	Contig	3031.78	44.5	22650	0	5	2	2016	Animals	Mammals
Plasmodium_falciparum_FCH/4	GCA_000521155.1	Scaffold	24.6945	32.2	405	5770	16	1	2014	Protists	Apicomplexans
Cryptococcus_neoformans_var._grubii_A2-102-5	GCA_002222375.1	Scaffold	18.6683	47.4	47	6915	20	7	2017	Fungi	Basidiomycetes
Pyricularia_oryzae	GCA_000734655.1	Contig	37.0979	51.1	8594	0	28	7	2014	Fungi	Ascomycetes
Aspergillus_flavus	GCA_003953695.1	Scaffold	36.8471	48.1	282	0	18	12	2018	Fungi	Ascomycetes
Oryza_rufipogon	GCA_900609425.1	Contig	0.5568	42.5	519	0	10	1	2019	Plants	Land_Plants
Fusarium_oxysporum_f._sp._radicis-cucumerinum	GCA_001702645.1	Scaffold	49.3392	47.6	879	0	10	8	2016	Fungi	Ascomycetes
Heliconius_melpomene_plesseni	GCA_900068655.1	Scaffold	200.558	34.1	288063	0	29	11	2015	Animals	Insects
Aureobasidium_pullulans	GCA_004917745.1	Contig	27.2155	50.8	2585	10416	26	4	2019	Fungi	Ascomycetes
Corynespora_cassiicola	GCA_002976175.1	Contig	42.9448	51.8	6640	0	7	3	2018	Fungi	Ascomycetes
Cyclospora_cayetanensis	GCA_003945175.1	Scaffold	44.4658	51.9	1119	0	13	12	2018	Protists	Apicomplexans
Venturia_inaequalis	GCA_003690885.1	Scaffold	35.278	0	7400	0	26	10	2018	Fungi	Ascomycetes
Venturia_inaequalis	GCA_003690905.1	Scaffold	40.429	0	7129	0	26	10	2018	Fungi	Ascomycetes
Corynespora_cassiicola	GCA_900169545.1	Scaffold	42.5037	51.8	774	0	16	3	2017	Fungi	Ascomycetes
Aureobasidium_pullulans	GCA_004917755.1	Contig	28.9021	50.5	821	10746	26	4	2019	Fungi	Ascomycetes
Heliconius_melpomene_rosina	GCA_900068665.1	Scaffold	322.345	32	245007	0	29	11	2015	Animals	Insects
Fusarium_oxysporum_f._sp._cucumerinum	GCA_001702655.1	Scaffold	51.6098	47.4	1501	0	10	8	2016	Fungi	Ascomycetes
Oryza_rufipogon	GCA_900609435.1	Contig	0.460371	43.2	141	0	10	1	2019	Plants	Land_Plants
Aspergillus_flavus	GCA_003953705.1	Scaffold	36.9267	48.3	342	0	18	12	2018	Fungi	Ascomycetes
Pyricularia_oryzae	GCA_000734675.1	Contig	35.9461	51.4	8535	0	28	7	2014	Fungi	Ascomycetes
Cryptococcus_neoformans_var._grubii_Ze90-1	GCA_002222385.1	Scaffold	18.6589	47.1	164	6912	20	7	2017	Fungi	Basidiomycetes
Plasmodium_falciparum_318.1	GCA_001861165.1	Contig	28.1457	19.8	1447	0	2	11	2016	Protists	Apicomplexans
Homo_sapiens	GCA_001856745.1	Contig	2908.57	40.9	4456	0	11	10	2016	Animals	Mammals
Candida_albicans_SC5314	GCA_000784655.1	Scaffold	14.6999	33.6	77	6337	17	11	2014	Fungi	Ascomycetes
Saccharomyces_cerevisiae_YJM981	GCA_000976515.2	Chromosome	12.8972	38.6801	18	5476	23	2	2015	Fungi	Ascomycetes
Oryza_sativa	GCA_900609735.1	Contig	0.412833	43.5	71	0	10	1	2019	Plants	Land_Plants
Oryza_sativa	GCA_900609745.1	Contig	0.412413	43.5	77	0	10	1	2019	Plants	Land_Plants
Saccharomyces_cerevisiae_YJM984	GCA_000976545.2	Chromosome	13.0626	38.7448	18	5424	23	2	2015	Fungi	Ascomycetes
Candida_albicans_Ca6	GCA_000784695.1	Scaffold	14.7163	33.6	82	6303	17	11	2014	Fungi	Ascomycetes
Plasmodium_falciparum_383.1	GCA_001861195.1	Contig	29.4586	19.6	1726	0	2	11	2016	Protists	Apicomplexans
Cryptococcus_neoformans_var._grubii_MW-RSA36	GCA_002222395.1	Scaffold	18.4475	48.2	457	6911	20	7	2017	Fungi	Basidiomycetes
Homo_sapiens	GCA_002009925.1	Contig	4815.34	41	18969	0	21	10	2016	Animals	Mammals
Pyricularia_oryzae	GCA_000734685.1	Contig	36.2555	51.3	8855	0	28	7	2014	Fungi	Ascomycetes
Aspergillus_flavus	GCA_003953715.1	Scaffold	37.0011	48.3	175	0	18	12	2018	Fungi	Ascomycetes
Oryza_rufipogon	GCA_900609445.1	Contig	0.428734	43.4	87	0	10	1	2019	Plants	Land_Plants
Fusarium_oxysporum_f._sp._niveum	GCA_001702715.1	Scaffold	49.7246	47.6	1758	0	10	8	2016	Fungi	Ascomycetes
Heliconius_melpomene_thelxiopeia	GCA_900068675.1	Scaffold	267.032	34	326112	0	29	11	2015	Animals	Insects
Aureobasidium_pullulans	GCA_004917795.1	Contig	27.3326	50.7	1875	10553	26	4	2019	Fungi	Ascomycetes
Venturia_inaequalis	GCA_003690925.1	Scaffold	39.5167	0	8271	0	26	10	2018	Fungi	Ascomycetes
Venturia_inaequalis	GCA_003691015.1	Scaffold	59.0775	0	6882	0	26	10	2018	Fungi	Ascomycetes
Aureobasidium_pullulans	GCA_004917815.1	Contig	28.3697	50.6	665	10657	26	4	2019	Fungi	Ascomycetes
Heliconius_melpomene_vulcanus	GCA_900068685.1	Scaffold	157.965	33.9	278411	0	29	11	2015	Animals	Insects
Fusarium_oxysporum_f._sp._radicis-cucumerinum	GCA_001702725.1	Scaffold	49.3455	47.6	824	0	10	8	2016	Fungi	Ascomycetes
Oryza_rufipogon	GCA_900609455.1	Contig	0.437726	43.2	172	0	10	1	2019	Plants	Land_Plants
Aspergillus_flavus	GCA_003953735.1	Scaffold	36.4879	48.3	868	0	18	12	2018	Fungi	Ascomycetes
Pyricularia_oryzae	GCA_000734705.1	Contig	36.2356	51.1	9429	0	28	7	2014	Fungi	Ascomycetes
Homo_sapiens	GCA_002208065.1	Contig	2882	40.9	3580	0	26	6	2017	Animals	Mammals
Cryptococcus_neoformans_var._grubii_c8	GCA_002222405.1	Scaffold	18.6299	47.6	158	6961	20	7	2017	Fungi	Basidiomycetes
Plasmodium_falciparum_366.1	GCA_001861275.1	Contig	28.2026	19.8	1321	0	2	11	2016	Protists	Apicomplexans
Candida_albicans	GCA_002259805.1	Scaffold	15.2645	29.8	308	0	18	8	2017	Fungi	Ascomycetes
Saccharomyces_cerevisiae_YJM987	GCA_000976575.4	Chromosome	12.9731	38.7034	18	5482	23	2	2015	Fungi	Ascomycetes
Oryza_sativa	GCA_900609755.1	Contig	0.412758	43.5	77	0	10	1	2019	Plants	Land_Plants
Oryza_sativa	GCA_900609765.1	Contig	0.426436	43.4	105	0	10	1	2019	Plants	Land_Plants
Saccharomyces_cerevisiae_YJM990	GCA_000976605.3	Chromosome	12.1965	38.4915	18	5385	23	2	2015	Fungi	Ascomycetes
Candida_albicans	GCA_002259865.1	Scaffold	15.5222	30.1	429	0	18	8	2017	Fungi	Ascomycetes
Plasmodium_falciparum_398.1	GCA_001861305.1	Contig	30.1573	20.1	875	0	2	11	2016	Protists	Apicomplexans
Homo_sapiens	GCA_002209525.2	Contig	2884.53	40.9	3162	0	27	6	2017	Animals	Mammals
Cryptococcus_neoformans_var._grubii_Bt120	GCA_002222465.1	Scaffold	18.8514	46.7	31	6906	20	7	2017	Fungi	Basidiomycetes
Pyricularia_oryzae	GCA_000734735.1	Contig	36.003	51.1	9152	0	28	7	2014	Fungi	Ascomycetes
Aspergillus_flavus	GCA_003953785.1	Scaffold	36.6525	48.2	216	0	18	12	2018	Fungi	Ascomycetes
Oryza_rufipogon	GCA_900609465.1	Contig	0.420063	43.5	121	0	10	1	2019	Plants	Land_Plants
Fusarium_oxysporum_f._sp._niveum	GCA_001702745.1	Scaffold	51.9743	47.4	2191	0	10	8	2016	Fungi	Ascomycetes
Heliconius_melpomene_vulcanus	GCA_900068695.1	Scaffold	225.751	34.8	295438	0	29	11	2015	Animals	Insects
Aureobasidium_pullulans	GCA_004917825.1	Contig	30.6843	50.5	1077	10928	26	4	2019	Fungi	Ascomycetes
Venturia_inaequalis	GCA_003691035.1	Scaffold	65.1165	0	10726	0	26	10	2018	Fungi	Ascomycetes
Venturia_inaequalis	GCA_003691055.1	Scaffold	39.6138	0	6849	0	26	10	2018	Fungi	Ascomycetes
